"","rmeans_nexpr","rmeans_texpr","gene"
"209715_at",177.615,224.71866744186,"CBX5"
"209716_at",1244.34358139535,1049.10546511628,"CSF1"
"209717_at",567.466209302326,502.369558139535,"EVI5"
"209718_at",125.309062790698,121.923048837209,"NCAPH2"
"209719_x_at",1336.47858139535,1087.55048837209,"SERPINB3"
"209720_s_at",217.490934883721,215.290388372093,"SERPINB3"
"209721_s_at",321.798025581395,203.889753488372,"IFFO1"
"209722_s_at",446.177848837209,360.153446511628,"SERPINB9"
"209723_at",1508.72506976744,1549.04774418605,"SERPINB9"
"209724_s_at",165.445323255814,166.634797674419,"ZBTB14"
"209725_at",1220.63655813953,1220.94911627907,"UTP20"
"209726_at",208.356034883721,186.393720930233,"CA11"
"209727_at",211.909372093023,216.800913953488,"GM2A"
"209728_at",150.891744186047,304.400897674419,"HLA-DRB4"
"209729_at",124.050179069767,90.5046069767442,"GAS2L1"
"209730_at",73.7985046511628,71.6833,"SEMA3F"
"209731_at",101.170706976744,177.833286046512,"NTHL1"
"209732_at",1851.76537209302,1626.74537209302,"CLEC2B"
"209733_at",1178.10145116279,956.198558139535,"MID2"
"209734_at",1543.06013953488,1492.07376744186,"NCKAP1L"
"209735_at",815.530046511628,717.948744186046,"ABCG2"
"209736_at",462.608860465116,460.88223255814,"SOX13"
"209737_at",827.380348837209,760.753930232558,"MAGI2"
"209738_x_at",1285.32606976744,1241.55037209302,"PSG6"
"209739_s_at",419.151139534884,392.722674418605,"PNPLA4"
"209740_s_at",228.146534883721,228.435720930233,"PNPLA4"
"209741_x_at",789.755944186046,688.016627906977,"SCAPER"
"209742_s_at",678.75723255814,542.83288372093,"MYL2"
"209743_s_at",995.868255813954,827.608441860465,"ITCH"
"209744_x_at",565.281348837209,867.782697674419,"ITCH"
"209745_at",218.830253488372,264.899686046512,"COQ7"
"209746_s_at",1237.06809302326,1214.06190697674,"COQ7"
"209747_at",1576.17095348837,1300.05972093023,"TGFB3"
"209748_at",93.1793093023256,141.478597674419,"SPAST"
"209749_s_at",135.047734883721,131.11026744186,"ACE"
"209750_at",599.576302325581,611.056365116279,"NR1D2"
"209751_s_at",487.706165116279,438.05111627907,"TRAPPC2 /// TRAPPC2P1"
"209752_at",135.059625581395,128.771960465116,"REG1A"
"209753_s_at",2000.52888372093,1676.19311627907,"TMPO"
"209754_s_at",1017.98839534884,1015.56341860465,"TMPO"
"209755_at",851.770046511628,478.161581395349,"NMNAT2"
"209756_s_at",89.1684744186046,94.006923255814,"MYCN"
"209757_s_at",74.1439953488372,83.934211627907,"MYCN"
"209758_s_at",2130.43106976744,1677.78372093023,"MFAP5"
"209759_s_at",217.916079069767,187.842693023256,"ECI1"
"209760_at",1144.58390697674,968.950674418605,"KIAA0922"
"209761_s_at",1218.35558139535,1119.6026744186,"SP110"
"209762_x_at",943.005720930233,958.388581395349,"SP110"
"209763_at",3277.13051162791,1592.70160465116,"CHRDL1"
"209764_at",107.280890697674,66.0060209302326,"MGAT3"
"209765_at",1302.04746511628,1304.63041860465,"ADAM19"
"209766_at",1472.24162790698,1307.28195348837,"PRDX3"
"209767_s_at",447.440137209302,433.653441860465,"GP1BB /// SEPT5 /// SEPT5-GP1BB"
"209768_s_at",58.1014837209302,65.677211627907,"SEPT5-GP1BB"
"209769_s_at",33.1048976744186,31.9891139534884,"SEPT5-GP1BB"
"209770_at",1987.97172093023,1943.16076744186,"BTN3A1"
"209771_x_at",1678.49027906977,4873.84279069767,"CD24"
"209772_s_at",79.1199976744186,174.370195348837,"CD24"
"209773_s_at",720.444093023256,944.456139534884,"RRM2"
"209774_x_at",637.902141860465,377.062151162791,"CXCL2"
"209775_x_at",104.163976744186,60.5506511627907,"SLC19A1"
"209776_s_at",157.192497674419,135.034425581395,"LOC101928717 /// SLC19A1"
"209777_s_at",365.336572093023,344.323023255814,"LOC101928717 /// SLC19A1"
"209778_at",1122.83004651163,1055.38539534884,"TRIP11"
"209779_at",669.382953488372,621.754081395349,"LLPH"
"209780_at",590.256858139535,984.463418604651,"PHTF2"
"209781_s_at",476.067744186047,395.693551162791,"KHDRBS3"
"209782_s_at",963.51911627907,898.317627906977,"DBP"
"209783_at",156.470462790698,185.04626744186,"DBP"
"209784_s_at",446.952186046512,534.457837209302,"JAG2"
"209785_s_at",727.490465116279,706.956202325581,"PLA2G4C"
"209786_at",1105.92995348837,1226.90737209302,"HMGN4"
"209787_s_at",2037.31411627907,2108.4663255814,"HMGN4"
"209788_s_at",966.500953488372,860.658325581395,"ERAP1"
"209789_at",1026.23397674419,771.622953488372,"CORO2B"
"209790_s_at",339.153897674419,358.761690697674,"CASP6"
"209791_at",1386.25923255814,1583.02269767442,"PADI2"
"209792_s_at",223.382279069767,206.447106976744,"KLK10"
"209793_at",753.875325581395,573.174279069767,"GRIA1"
"209794_at",727.489651162791,617.489930232558,"SRGAP3"
"209795_at",840.676720930233,1021.09037209302,"CD69"
"209796_s_at",127.802558139535,241.588981395349,"CNPY2"
"209797_at",539.380744186047,563.450558139535,"CNPY2"
"209798_at",1085.26588372093,1011.12972093023,"NPAT"
"209799_at",160.660920930233,150.8842,"PRKAA1"
"209800_at",91.4973372093023,90.7617372093023,"KRT16"
"209802_at",318.198174418605,329.864348837209,"PHLDA2"
"209803_s_at",196.324988372093,440.51061627907,"PHLDA2"
"209804_at",444.04411627907,427.576651162791,"DCLRE1A"
"209805_at",100.387286046512,91.2167023255814,"PMS2 /// PMS2CL"
"209806_at",507.888813953488,1120.06176744186,"HIST1H2BK"
"209807_s_at",86.0302186046512,76.7345325581395,"NFIX"
"209808_x_at",839.848860465116,804.14576744186,"ING1"
"209810_at",495.765104651163,521.593348837209,"SFTPB"
"209811_at",820.051604651163,683.483302325581,"CASP2"
"209812_x_at",84.4024162790698,82.9013255813954,"CASP2"
"209813_x_at",239.876511627907,249.326325581395,"TARP /// TRGC2 /// TRGV9"
"209814_at",885.932674418605,912.853953488372,"ZNF330"
"209815_at",587.601627906977,554.106627906977,"PTCH1"
"209816_at",1142.38174418605,1138.80462790698,"PTCH1"
"209817_at",897.977023255814,903.058255813953,"PPP3CB"
"209818_s_at",283.590420930233,219.177674418605,"HABP4"
"209819_at",570.389186046512,529.650209302326,"HABP4"
"209820_s_at",173.400844186046,178.87013255814,"TBL3"
"209821_at",502.572804651163,350.322806976744,"IL33"
"209822_s_at",2062.24162790698,1438.55741860465,"VLDLR"
"209823_x_at",167.842858139535,262.292658139535,"HLA-DQB1 /// LOC101060835"
"209824_s_at",427.998325581395,423.63088372093,"ARNTL"
"209825_s_at",776.317302325581,690.592558139535,"MIR3658 /// UCK2"
"209826_at",349.649651162791,308.631776744186,"EGFL8 /// PPT2 /// PPT2-EGFL8"
"209827_s_at",2035.21813953488,1774.56558139535,"IL16"
"209828_s_at",296.946641860465,268.862320930233,"IL16"
"209829_at",357.156134883721,414.067411627907,"FAM65B"
"209830_s_at",42.9088348837209,39.9721941860465,"SLC9A3R2"
"209831_x_at",462.092681395349,564.287209302326,"DNASE2"
"209832_s_at",314.019774418605,308.3235,"CDT1"
"209833_at",1057.33795348837,833.864162790698,"CRADD"
"209834_at",321.507906976744,303.302493023256,"CHST3"
"209835_x_at",1620.09111627907,1402.69034883721,"CD44"
"209836_x_at",335.389246511628,373.712790697674,"BOLA2 /// BOLA2B"
"209837_at",215.848741860465,189.595944186047,"AP4M1"
"209838_at",876.899348837209,791.899372093023,"COPS2"
"209839_at",1059.72341860465,1097.229,"DNM3"
"209840_s_at",566.601,408.046325581395,"LRRN3"
"209841_s_at",1125.47118604651,832.224046511628,"LRRN3"
"209842_at",916.592348837209,841.615604651163,"SOX10"
"209843_s_at",302.234418604651,249.515744186047,"SOX10"
"209844_at",101.086239534884,98.3827325581395,"HOXB13"
"209845_at",241.872044186047,310.552644186047,"MKRN1"
"209846_s_at",306.924437209302,350.681411627907,"BTN3A2"
"209847_at",349.35176744186,295.286409302326,"CDH17"
"209848_s_at",382.637330232558,403.188888372093,"PMEL"
"209849_s_at",273.569988372093,257.638262790698,"RAD51C"
"209850_s_at",704.051069767442,563.112046511628,"CDC42EP2"
"209851_at",1002.4358372093,913.59611627907,"ZC3H13"
"209852_x_at",922.671093023256,896.576813953488,"PSME3"
"209853_s_at",291.6488,184.388330232558,"PSME3"
"209854_s_at",98.7159953488372,104.50606744186,"KLK2"
"209855_s_at",277.547651162791,272.146,"KLK2"
"209856_x_at",1526.08360465116,1535.34197674419,"ABI2"
"209857_s_at",64.1083372093023,55.322811627907,"SPHK2"
"209858_x_at",645.120976744186,841.935604651163,"MPPE1"
"209859_at",265.619304651163,405.972674418605,"TRIM9"
"209860_s_at",813.810511627907,718.840837209302,"ANXA7"
"209861_s_at",1170.39660465116,1231.15786046512,"METAP2"
"209862_s_at",1287.58258139535,1152.2598372093,"CEP57"
"209863_s_at",1375.01260465116,1426.61023255814,"TP63"
"209864_at",1123.68458139535,1067.21797674419,"FRAT2"
"209865_at",138.026584883721,197.070251162791,"SLC35A3"
"209866_s_at",580.708162790698,494.348027906977,"LPHN3"
"209867_s_at",289.347030232558,267.97921627907,"LPHN3"
"209868_s_at",1555.9691627907,1172.05686046512,"RBMS1"
"209869_at",1425.94281395349,1069.77981395349,"ADRA2A"
"209870_s_at",606.73011627907,617.555953488372,"APBA2"
"209871_s_at",193.174762790698,163.170886046512,"APBA2"
"209872_s_at",649.593634883721,569.367860465116,"PKP3"
"209873_s_at",939.109558139535,845.209837209302,"PKP3"
"209874_x_at",564.761674418605,526.880651162791,"CNNM2"
"209875_s_at",1285.94325581395,1956.81106976744,"SPP1"
"209876_at",311.166772093023,245.248872093023,"GIT2"
"209877_at",103.126020930233,89.0176,"SNCG"
"209878_s_at",192.434223255814,215.403258139535,"RELA"
"209879_at",421.027269767442,373.497906976744,"SELPLG"
"209880_s_at",244.057674418605,251.835139534884,"SELPLG"
"209881_s_at",261.374455813953,349.865304651163,"LAT"
"209882_at",613.406860465116,537.420186046512,"RIT1"
"209883_at",1216.99248837209,1135.61158139535,"COLGALT2"
"209884_s_at",936.019023255814,1049.40344186047,"SLC4A7"
"209885_at",79.9754441860465,82.7532069767442,"RHOD"
"209886_s_at",242.563418604651,260.000093023256,"SMAD6"
"209887_at",197.406976744186,170.633453488372,"SMAD6"
"209888_s_at",417.046209302326,353.162906976744,"MYL1"
"209889_at",298.826913953488,264.538855813953,"SEC31B"
"209890_at",154.204211627907,217.939186046512,"TSPAN5"
"209891_at",367.322086046512,335.659741860465,"SPC25"
"209892_at",975.697069767442,782.300302325581,"FUT4"
"209893_s_at",949.744395348837,893.740279069767,"FUT4"
"209894_at",772.030953488372,369.896309302326,"LEPR /// LEPROT"
"209895_at",513.180581395349,448.914634883721,"PTPN11"
"209896_s_at",420.6215,195.087241860465,"PTPN11"
"209897_s_at",501.479374418605,418.77033255814,"SLIT2"
"209898_x_at",1876.12460465116,1758.55204651163,"ITSN2"
"209899_s_at",519.374446511628,796.452997674419,"PUF60"
"209900_s_at",120.603913953488,109.126648837209,"SLC16A1"
"209901_x_at",204.845720930233,206.903976744186,"AIF1"
"209902_at",70.2747488372093,68.9895627906977,"ATR"
"209903_s_at",1029.96827906977,1168.06155813954,"ATR"
"209904_at",70.2542376744186,72.0232860465116,"TNNC1"
"209905_at",93.5643139534884,73.4181046511628,"HOXA10-HOXA9 /// HOXA9 /// MIR196B"
"209906_at",661.520534883721,613.587325581395,"C3AR1"
"209907_s_at",1813.55644186047,1451.08402325581,"ITSN2"
"209908_s_at",690.482744186046,563.175023255814,"TGFB2"
"209909_s_at",162.950655813953,181.405669767442,"TGFB2"
"209910_at",927.493,811.795255813954,"SLC25A16"
"209911_x_at",1721.56651162791,1982.92841860465,"HIST1H2BD"
"209912_s_at",125.888558139535,180.862195348837,"AP5Z1 /// MIR4656"
"209913_x_at",223.465939534884,172.04218372093,"AP5Z1 /// MIR4656"
"209914_s_at",258.891997674419,304.742476744186,"NRXN1"
"209915_s_at",209.48406744186,187.192551162791,"NRXN1"
"209916_at",532.33823255814,638.637930232558,"DHTKD1"
"209917_s_at",171.569013953488,110.421513953488,"TP53TG1"
"209918_at",144.953088372093,123.813062790698,"GGTLC2"
"209919_x_at",881.97376744186,888.748651162791,"GGT1 /// GGT2 /// GGTLC1 /// GGTLC2"
"209920_at",168.006486046512,142.854795348837,"BMPR2"
"209921_at",707.949813953488,901.274837209302,"SLC7A11"
"209922_at",33.0136837209302,28.2907093023256,"BRAP"
"209923_s_at",680.723,650.257511627907,"BRAP"
"209924_at",1063.77963023256,1071.65637209302,"CCL18"
"209925_at",702.093581395349,648.313139534884,"OCLN"
"209926_at",53.9919186046512,81.571523255814,"MEF2BNB"
"209927_s_at",564.367209302326,610.336767441861,"CHTOP"
"209928_s_at",224.529769767442,212.522576744186,"MSC"
"209929_s_at",161.034044186047,150.811374418605,"IKBKG"
"209930_s_at",63.4283976744186,53.026723255814,"NFE2"
"209931_s_at",126.947776744186,160.310825581395,"FKBP1B /// MFSD2B"
"209932_s_at",1228.43225581395,1274.53551162791,"DUT"
"209933_s_at",147.03771627907,133.150841860465,"CD300A"
"209934_s_at",92.8044,92.9170930232558,"ATP2C1"
"209935_at",388.505602325581,389.957790697674,"ATP2C1"
"209936_at",385.700134883721,491.897837209302,"RBM5"
"209937_at",424.89288372093,386.99388372093,"TM4SF4"
"209938_at",392.395937209302,365.728560465116,"TADA2A"
"209939_x_at",1961.03255813954,1582.49504651163,"CFLAR"
"209940_at",884.187744186047,733.32511627907,"PARP3"
"209941_at",256.41388372093,223.525923255814,"RIPK1"
"209942_x_at",1414.80502325581,1083.66986046512,"MAGEA3 /// MAGEA6"
"209943_at",127.189165116279,115.450913953488,"FBXL4"
"209944_at",1707.11051162791,1712.12576744186,"PTGR2 /// ZNF410"
"209945_s_at",742.330837209302,680.063209302326,"GSK3B"
"209946_at",1101.4993255814,970.170209302326,"VEGFC"
"209947_at",1234.35993023256,1320.23348837209,"UBAP2L"
"209948_at",3899.87209302326,3675.65697674419,"KCNMB1"
"209949_at",465.909693023256,351.904741860465,"NCF2"
"209950_s_at",111.591788372093,86.6813488372093,"VILL"
"209951_s_at",735.621790697674,663.89211627907,"MAP2K7"
"209952_s_at",147.879960465116,109.696590697674,"MAP2K7"
"209953_s_at",101.952541860465,93.7323976744186,"CDC37"
"209954_x_at",946.031837209302,767.184860465116,"SS18"
"209955_s_at",344.211418604651,660.680611627907,"FAP"
"209956_s_at",765.468558139535,608.903046511628,"CAMK2B"
"209957_s_at",533.478581395349,447.439418604651,"NPPA"
"209958_s_at",192.975662790698,175.082806976744,"BBS9"
"209959_at",224.428855813953,252.565102325581,"NR4A3"
"209960_at",315.491441860465,270.274134883721,"HGF"
"209961_s_at",631.052767441861,691.624837209302,"HGF"
"209962_at",274.070193023256,243.889395348837,"EPOR"
"209963_s_at",68.1400465116279,66.9144465116279,"EPOR"
"209964_s_at",792.830953488372,650.003581395349,"ATXN7"
"209965_s_at",216.581420930233,226.612872093023,"RAD51D"
"209966_x_at",831.88423255814,751.474162790698,"ESRRG"
"209967_s_at",127.085160465116,83.953811627907,"CREM"
"209968_s_at",132.052169767442,118.427260465116,"NCAM1"
"209969_s_at",433.298488372093,760.003,"STAT1"
"209970_x_at",1662.50523255814,1604.26179069767,"CASP1"
"209971_x_at",2527.74534883721,2568.11046511628,"AIMP2"
"209972_s_at",759.318093023256,726.633348837209,"AIMP2"
"209973_at",103.622455813953,94.4128465116279,"NFKBIL1"
"209974_s_at",1440.59534883721,1824.28013953488,"BUB3"
"209975_at",457.337279069767,515.57811627907,"CYP2E1"
"209976_s_at",245.251790697674,214.411444186047,"CYP2E1"
"209977_at",129.175634883721,131.667886046512,"PLG"
"209978_s_at",102.75746744186,108.896372093023,"LPA /// PLG"
"209979_at",46.4039488372093,41.007323255814,"ADARB1"
"209980_s_at",78.2283372093023,65.964876744186,"MIR6778 /// SHMT1"
"209981_at",153.789193023256,135.959904651163,"CSDC2"
"209982_s_at",218.03533255814,231.241904651163,"NRXN2"
"209983_s_at",139.028865116279,120.091637209302,"NRXN2"
"209984_at",755.882662790698,716.357858139535,"KDM4C"
"209985_s_at",509.591930232558,414.006651162791,"ASCL1"
"209986_at",188.6808,145.927760465116,"LOC101929036 /// PAH"
"209987_s_at",63.5664558139535,59.1743720930233,"ASCL1"
"209988_s_at",609.665286046512,625.95918372093,"ASCL1"
"209989_at",63.4132302325581,64.8177860465116,"ZNF268"
"209990_s_at",659.14588372093,682.819372093023,"GABBR2"
"209991_x_at",375.54788372093,371.986851162791,"GABBR2"
"209992_at",1823.81839534884,1719.12081395349,"PFKFB2"
"209993_at",683.125976744186,706.087558139535,"ABCB1"
"209994_s_at",141.28173255814,168.002576744186,"ABCB1 /// ABCB4"
"209995_s_at",648.928325581395,656.323488372093,"TCL1A"
"209996_x_at",56.1018604651163,56.013488372093,"PCM1"
"209997_x_at",588.536751162791,634.897746511628,"PCM1"
"209998_at",532.20073255814,385.74843255814,"PIGO"
"209999_x_at",122.297034883721,122.777860465116,"SOCS1"
"210000_s_at",27.4303865116279,21.8448441860465,"SOCS1"
"210001_s_at",386.190330232558,338.025827906977,"SOCS1"
"210002_at",652.301302325581,581.217279069767,"GATA6"
"210004_at",970.433604651163,903.542674418605,"OLR1"
"210005_at",938.780930232558,944.365488372093,"GART"
"210006_at",1818.16688372093,1610.5066744186,"ABHD14A /// ACY1"
"210007_s_at",553.330751162791,576.720860465116,"GPD2"
"210008_s_at",187.451644186047,243.272234883721,"MRPS12"
"210009_s_at",183.020960465116,142.789688372093,"GOSR2"
"210010_s_at",1023.75602325581,675.238279069767,"SLC25A1"
"210011_s_at",171.456744186047,216.766293023256,"EWSR1"
"210012_s_at",62.7344,43.4153079069767,"EWSR1"
"210013_at",267.504093023256,229.416046511628,"HPX"
"210014_x_at",1403.62188372093,1216.6413255814,"IDH3B"
"210015_s_at",711.736744186047,670.106,"MAP2"
"210016_at",925.711395348837,825.644279069767,"MYT1L"
"210017_at",241.357006976744,207.312527906977,"MALT1"
"210018_x_at",472.791362790698,499.12388372093,"MALT1"
"210019_at",335.15586744186,248.001288372093,"CALML3"
"210020_x_at",1075.91758139535,875.832697674419,"CALML3"
"210021_s_at",270.326034883721,398.171458139535,"CCNO"
"210022_at",120.086697674419,107.645188372093,"PCGF1"
"210023_s_at",335.822953488372,336.79203255814,"PCGF1"
"210024_s_at",978.977697674419,702.519906976744,"UBE2E3"
"210025_s_at",161.609765116279,149.671862790698,"CARD10"
"210026_s_at",413.770874418605,338.99116744186,"CARD10"
"210027_s_at",1689.12630232558,1768.36341860465,"APEX1"
"210028_s_at",142.98203255814,119.39668372093,"ORC3"
"210029_at",629.527395348837,629.881102325581,"IDO1"
"210030_at",69.2070302325581,60.2077790697674,""
"210031_at",227.508104651163,212.827162790698,"CD247"
"210032_s_at",455.016,446.165255813953,"SPAG6"
"210033_s_at",706.575837209302,689.305072093023,"SPAG6"
"210034_s_at",305.962553488372,348.722323255814,"RPL5 /// SNORD21"
"210035_s_at",209.751779069767,169.670297674419,"RPL5 /// SNORA66 /// SNORD21"
"210036_s_at",1889.29434883721,1911.20137209302,"KCNH2"
"210037_s_at",388.544890697674,342.564034883721,"NOS2"
"210038_at",1667.90604651163,1496.1818372093,"PRKCQ"
"210039_s_at",2959.9488372093,2579.70627906977,"PRKCQ"
"210040_at",2058.14725581395,2137.53634883721,"SLC12A5"
"210041_s_at",43.4152744186047,48.2729651162791,"PGM3"
"210042_s_at",101.788472093023,106.050709302326,"CTSZ"
"210043_at",432.730860465116,380.566465116279,"FRMD8"
"210044_s_at",369.982674418605,329.214348837209,"LYL1"
"210045_at",554.025162790698,687.601744186047,"IDH2"
"210046_s_at",189.746469767442,592.616248837209,"IDH2"
"210047_at",626.067813953488,591.389651162791,"SLC11A2"
"210048_at",383.627790697674,438.423930232558,"NAPG"
"210049_at",109.144237209302,91.9436697674419,"SERPINC1"
"210050_at",182.032072093023,238.009855813953,"TPI1"
"210051_at",121.643151162791,85.5398186046512,"RAPGEF3"
"210052_s_at",508.085906976744,535.238093023256,"TPX2"
"210053_at",455.794586046512,689.820348837209,"TAF5"
"210054_at",630.24688372093,563.541209302326,"HAUS3"
"210055_at",156.734311627907,137.672651162791,"TSHR"
"210056_at",236.165509302326,313.64988372093,"RND1"
"210057_at",103.161355813953,130.43103255814,"BOLA2 /// LOC101060386 /// SMG1"
"210058_at",1235.44837209302,1290.15320930233,"MAPK13"
"210059_s_at",587.755069767442,646.737627906977,"MAPK13"
"210060_at",411.761372093023,379.333581395349,"PDE6G"
"210061_at",352.494534883721,312.912023255814,"ZNF589"
"210062_s_at",603.489813953488,470.024541860465,"ZNF589"
